channel	date	broadcast_start	broadcast_end	duration_min	pgm_title	brand	item_name	type	item_start	item_end	item_duration_min	sales_amt	category	lavangba_category	price	link
CJ온스타일	20260703	07:15	08:15	60	[VVIP 구성] 최신상 풀리프트 아이크림 포페이스 대 15통+중3통+리얼골드2종(세럼1,크림1)	AHC	[VVIP 구성] 최신상 풀리프트 아이크림 포페이스 대 15통+중3통+리얼골드2종(세럼1,크림1)	단순	07:15	08:15	60	141818000	미용	화장품/미용	169000	https://display.cjonstyle.com/p/item/2087627292?channelCode=30002002
현대홈쇼핑 플러스샵	20260703	07:20	08:20	60	[53%빅세일] 테팔 인텐시브 블랙 프라이팬 5종 세트	테팔	[53%빅세일] 테팔 인텐시브 블랙 프라이팬 5종 세트	단순	07:20	08:20	60	56959000		생활/건강	79000	https://www.hmall.com/md/pda/itemPtc?slitmCd=2229961651
NS홈쇼핑	20260703	07:30	08:32	62	기절베개	기절베개	기절베개	단순	07:30	08:32	62	148998100	리빙/주방	생활/건강	49900	https://m.nsmall.com/goods/36036401
SK스토아	20260703	07:31	08:31	60	★방송에서만★(Q)아이스Max 쿨드론 냉감침구 7종 풀패키지(패드2+이불1+베개커버2+베개2)	★방송에서만★	★방송에서만★(Q)아이스Max 쿨드론 냉감침구 7종 풀패키지(패드2+이불1+베개커버2+베개2)	단순	07:31	08:31	60	96715700	리빙/주방	가구/인테리어	119900	https://www.skstoa.com/display/goods/65071921
신세계쇼핑	20260703	07:31	08:32	61	*최대용량/본품7통* NEW 성분에디터 2중 녹는실 리프팅 앰플 세트 (특대용량60ml*6+35ml*1+어플리케이터 7개)	*최대용량/본품7통*	*최대용량/본품7통* NEW 성분에디터 2중 녹는실 리프팅 앰플 세트 (특대용량60ml*6+35ml*1+어플리케이터 7개)	복합	07:31	08:32	61	67846800		화장품/미용	109000	https://www.shinsegaetvshopping.com/display/detail/1001350853
KT알파쇼핑	20260703	07:32	08:33	61	스와니브_커버쿠션	스와니브	스와니브_커버쿠션	단순	07:32	08:33	61	62325100	미용	화장품/미용	49900	https://m.kshop.co.kr/display/product/9243792
쇼핑엔티	20260703	07:36	08:35	59	[방송에서만!]라오메뜨 전설의 패치 프리미엄 혼합 440매	라오메뜨	[방송에서만!]라오메뜨 전설의 패치 프리미엄 혼합 440매	단순	07:36	08:35	59	34630600	리빙/주방	생활/건강	49900	https://www.shoppingntmall.com/display/goods/26547682
GS홈쇼핑 마이샵	20260703	07:36	08:36	60	[살림백서] 딥클리어 실내건조 세탁세제 3L*6개 +유연제1L*2개(화이트머스크향)	딥클리어	[살림백서] 딥클리어 실내건조 세탁세제 3L*6개 +유연제1L*2개(화이트머스크향)	단순	07:36	08:36	60	63760200		생활/건강	39900	https://www.gsshop.com/prd/prd.gs?prdid=1121479079&brddate=20260714113600&pgmID=6742&ordChannel=WE&tveshop=Y
롯데원티비	20260703	07:42	08:41	59	[SALE]블라우풍트 무선 이어폰+보조배터리(색상랜덤)	블라우풍트	[SALE]블라우풍트 무선 이어폰+보조배터리(색상랜덤)	단순	07:42	08:41	59	13640700		디지털/가전	66540	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12871864
NS홈쇼핑 샵플러스	20260703	07:44	08:46	62	테팔청소기1	테팔	테팔청소기1	단순	07:44	08:46	62	35206300		생활/건강	151100	https://m.nsmall.com/goods/35924479
CJ온스타일 플러스	20260703	07:45	08:45	60	당케어프로16통+코어맥스90포	당케어프로16통+코어맥스90포	당케어프로16통+코어맥스90포	복합	07:45	08:45	60	43331000		식품	189000	https://display.cjonstyle.com/p/item/2076263499
GS홈쇼핑	20260703	08:15	09:25	70	대웅제약 이지듀 EGFx 96% 리프팅에센스 특대용량 120ml*6병 + 50ml*1병 (리뷰시)	대웅제약	대웅제약 이지듀 EGFx 96% 리프팅에센스 특대용량 120ml*6병 + 50ml*1병 (리뷰시)	단순	08:15	09:25	70	253380000	미용	화장품/미용	496000	https://www.gsshop.com/prd/prd.gs?prdid=1128788796&brddate=20260703081500&pgmID=6737&ordChannel=WE&tveshop=Y
홈앤쇼핑	20260703	08:15	09:25	70	[데미안(DEMIAN)] 26SS Authentic Flax 린넨 블렌딩 썸머 셔츠 블라우스 3종	26SS	[데미안(DEMIAN)] 26SS Authentic Flax 린넨 블렌딩 썸머 셔츠 블라우스 3종	단순	08:15	09:25	70	340164000	의류	패션의류	66000	http://www.hnsmall.com/display/goods.do?goods_code=81282864
롯데홈쇼핑	20260703	08:15	10:25	130	[베네통] 샤인스톤 쥬얼 샌들	베네통	[베네통] 샤인스톤 쥬얼 샌들	단순	08:15	10:25	130	562318700	잡화/주얼리	패션의류	79000	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12903930
CJ온스타일	20260703	08:15	09:20	65	셀리노바 인터벤션 듀오 4박스 4개월분 (앰플 7ml 10병+크림 45g 1통+전용오프너 1개)	엑소머	셀리노바 인터벤션 듀오 4박스 4개월분 (앰플 7ml 10병+크림 45g 1통+전용오프너 1개)	단순	08:15	09:20	65	309598000	미용	화장품/미용	398000	https://display.cjonstyle.com/p/item/2080554871?channelCode=30002002
현대홈쇼핑	20260703	08:15	10:25	130	[JAPAN FABRIC][살안타템] 머티리얼랩 26SS 다이이치 Cubetex® 웨더 롱 자켓	룩스몬즈	24K 클래식반지 세트 14K 팬던트목걸이 14K귀걸이 퀼팅뱅글	복합	08:15	10:25	130	296662000	잡화/주얼리	패션잡화	399000	https://www.hmall.com/md/pda/itemPtc?slitmCd=2251712319&preview=true
현대홈쇼핑	20260703	08:15	10:25	130	[JAPAN FABRIC][살안타템] 머티리얼랩 26SS 다이이치 Cubetex® 웨더 롱 자켓	머티리얼랩	26SS 레이스 플로우팬츠	복합	08:15	10:25	130	299537000	의류	패션잡화	79000	https://www.hmall.com/md/pda/itemPtc?slitmCd=2247182548&preview=true
현대홈쇼핑	20260703	08:15	10:25	130	[JAPAN FABRIC][살안타템] 머티리얼랩 26SS 다이이치 Cubetex® 웨더 롱 자켓	어반어라운드	26SS 포켓디테일 세미와이드 팬츠	복합	08:15	10:25	130	186373300	의류	패션잡화	69000	https://www.hmall.com/md/pda/itemPtc?slitmCd=2250033717&preview=true
공영쇼핑	20260703	08:20	09:20	60	[우리참바다]국내산 반건조 우럭 200g×10마리	국내산	[우리참바다]국내산 반건조 우럭 200g×10마리	단순	08:20	09:20	60	120319300	일반식품	식품	49900	https://www.gongyoungshop.kr/goods/selectGoodsDetail.do?prdId=11945858
현대홈쇼핑 플러스샵	20260703	08:20	09:00	40	[GIVERNY] 지베르니 26SS 크링클 찰랑팬츠 4종	지베르니	[GIVERNY] 지베르니 26SS 크링클 찰랑팬츠 4종	단순	08:20	09:00	40	31926700		패션의류	59900	https://www.hmall.com/md/pda/itemPtc?slitmCd=2248550260
NS홈쇼핑	20260703	08:30	09:31	61	뉴밋올리브오일	뉴밋올리브오일	뉴밋올리브오일	복합	08:30	09:31	61	133514000		식품	138500	https://m.nsmall.com/goods/36022746
신세계쇼핑	20260703	08:31	09:32	61	모브온 26SS 린넨 매직 팬츠 3종(여름 최신상!)	모브온	모브온 26SS 린넨 매직 팬츠 3종(여름 최신상!)	단순	08:31	09:32	61	165182500	의류	패션의류	79900	https://www.shinsegaetvshopping.com/display/detail/20072929
SK스토아	20260703	08:31	09:31	60	(26SS)정말편한속옷 인견 브라팬티 4세트 패키지	정말편한속옷	(26SS)정말편한속옷 인견 브라팬티 4세트 패키지	단순	08:31	09:31	60	109736800	언더웨어	패션의류	59900	https://www.skstoa.com/display/goods/64812503
KT알파쇼핑	20260703	08:33	09:38	65	크린위즈_방수왕	크린위즈	크린위즈_방수왕	단순	08:33	09:38	65	69966600	리빙/주방	생활/건강	49800	https://m.kshop.co.kr/display/product/6378778
쇼핑엔티	20260703	08:35	09:35	60	슈틸루스터 냉감 터보 선풍기베스트 1종(배터리포함), 남녀공용 (ST-FV100)	슈틸루스터	슈틸루스터 냉감 터보 선풍기베스트 1종(배터리포함), 남녀공용 (ST-FV100)	단순	08:35	09:35	60	31671100	미용	패션의류	79000	https://www.shoppingntmall.com/display/goods/28067188
GS홈쇼핑 마이샵	20260703	08:36	09:36	60	RYN 26SS 최신상 쿨워킹화 1종 + 슬리퍼 1종 여성용	RYN	RYN 26SS 최신상 쿨워킹화 1종 + 슬리퍼 1종 여성용	단순	08:36	09:36	60	61242000		스포츠/레저	59000	https://www.gsshop.com/prd/prd.gs?prdid=1120708650&brddate=20260711063600&pgmID=12502&ordChannel=WE&tveshop=Y
롯데원티비	20260703	08:41	09:41	60	[조르쥬 레쉬] ○26SS 시퀸 크로쉐 집업 베스트 3종	○26SS	[조르쥬 레쉬] ○26SS 시퀸 크로쉐 집업 베스트 3종	단순	08:41	09:41	60	37677100		패션의류	59900	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12895828
NS홈쇼핑 샵플러스	20260703	08:44	09:46	62	오리지날리1	오리지날리	오리지날리1	단순	08:44	09:46	62	35229400		패션의류	49900	https://m.nsmall.com/goods/35990134
CJ온스타일 플러스	20260703	08:45	09:45	60	24K비너스 체인 목걸이+24K하트팬던트+24K황금열쇠2개+클립목걸이,팔찌+팬던트목걸이+24K골드2개(리뷰)	24K비너스	24K비너스 체인 목걸이+24K하트팬던트+24K황금열쇠2개+클립목걸이,팔찌+팬던트목걸이+24K골드2개(리뷰)	복합	08:45	09:45	60	212977000		패션잡화	4140000	https://display.cjonstyle.com/p/item/2087661343
현대홈쇼핑 플러스샵	20260703	09:00	09:40	40	[Lacalo] 라칼로 26 SUMMER 린넨블렌디드 재킷 1종	라칼로	[Lacalo] 라칼로 26 SUMMER 린넨블렌디드 재킷 1종	단순	09:00	09:40	40	43897200		패션의류	69900	https://www.hmall.com/md/pda/itemPtc?slitmCd=2251091824
CJ온스타일	20260703	09:20	10:25	65	두뇌엔 닥터 PS MAX 9+1개월	위바이옴	두뇌엔 닥터 PS MAX 9+1개월	단순	09:20	10:25	65	117250000	건강식품	식품	514000	https://display.cjonstyle.com/p/item/2082678893?channelCode=30002002
공영쇼핑	20260703	09:20	10:25	65	[BATTUE] 시그니처 인견 셔츠 블라우스 3종 	시그니처	[BATTUE] 시그니처 인견 셔츠 블라우스 3종 	단순	09:20	10:25	65	136676100	의류	패션의류	49900	https://www.gongyoungshop.kr/goods/selectGoodsDetail.do?prdId=11943958
GS홈쇼핑	20260703	09:25	10:26	61	[방송 중에만 상담예약 가능] (무)우리WON하는실속하나로암보험	우리WON하는실속하나로암보험	[방송 중에만 상담예약 가능] (무)우리WON하는실속하나로암보험	단순	09:25	10:26	61	0	보험		None	None
홈앤쇼핑	20260703	09:25	10:25	60	[2026 NEW] TAF 무선 헤어스타일러+ 상품평시, 청담스타일단백질샴푸 300ml	청담스타일	[2026 NEW] TAF 무선 헤어스타일러+ 상품평시, 청담스타일단백질샴푸 300ml	단순	09:25	10:25	60	143335000	가전	화장품/미용	109000	http://www.hnsmall.com/display/goods.do?goods_code=77657870
NS홈쇼핑	20260703	09:30	10:36	66	한국금거래센터실버	한국금거래센터	한국금거래센터실버	단순	09:30	10:36	66	205164000	잡화/주얼리	생활/건강	1860000	https://m.nsmall.com/goods/36035884
SK스토아	20260703	09:31	10:31	60	(방송에서만)칼만 통3중 저압 스텐 냄비세트 6L+4L	칼만	(방송에서만)칼만 통3중 저압 스텐 냄비세트 6L+4L	단순	09:31	10:31	60	78012000	리빙/주방	생활/건강	109000	https://www.skstoa.com/display/goods/63956563
신세계쇼핑	20260703	09:32	11:33	121	[방송중 반값세일/14개월] 그레인온 골드 카무트 효소 14박스 + 파로 5봉 +목어깨마사지기	그레인온	[방송중 반값세일/14개월] 그레인온 골드 카무트 효소 14박스 + 파로 5봉 +목어깨마사지기	단순	09:32	11:33	121	267490000	건강식품	식품	230000	https://www.shinsegaetvshopping.com/display/detail/1002332312
KT알파쇼핑	20260703	09:33	10:38	65	하티브_심전도측정기	뷰노	하티브_심전도측정기	단순	09:33	10:38	65	9537000	리빙/주방	생활/건강	49800	https://m.kshop.co.kr/display/product/6378778
쇼핑엔티	20260703	09:35	10:35	60	[쇼핑엔티 단독]지니라이프 듀얼 맥스 콘드로이친1200MBP 6+6박스	지니라이프	[쇼핑엔티 단독]지니라이프 듀얼 맥스 콘드로이친1200MBP 6+6박스	단순	09:35	10:35	60	30987000	건강식품	식품	99000	https://www.shoppingntmall.com/display/goods/27579746
GS홈쇼핑 마이샵	20260703	09:36	10:37	61	[1차 리오더]분트로이 26SS ALLNEW 벨에어 멀티 팬츠 2종(여성용)	분트로이	[1차 리오더]분트로이 26SS ALLNEW 벨에어 멀티 팬츠 2종(여성용)	단순	09:36	10:37	61	175188200		패션의류	59900	https://www.gsshop.com/prd/prd.gs?prdid=1117497559&brddate=20260711103600&pgmID=12557&ordChannel=WE&tveshop=Y
현대홈쇼핑 플러스샵	20260703	09:40	10:40	60	[브로킹][4인/대형] 냉감 방수 소파매트 1+1세트 (240x60cm) 	냉감	[브로킹][4인/대형] 냉감 방수 소파매트 1+1세트 (240x60cm) 	단순	09:40	10:40	60	38840300		가구/인테리어	59900	https://www.hmall.com/md/pda/itemPtc?slitmCd=2235372903
롯데원티비	20260703	09:41	10:41	60	[풀무원] New특등급! 살아있는 실의 힘 특등급 국산검정약콩나또 40팩	New특등급!	[풀무원] New특등급! 살아있는 실의 힘 특등급 국산검정약콩나또 40팩	단순	09:41	10:41	60	7235500		식품	49900	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12782108
NS홈쇼핑 샵플러스	20260703	09:44	10:45	61	LG샤프란1	LG생활건강	LG샤프란1	단순	09:44	10:45	61	42757000		생활/건강	29900	https://m.nsmall.com/goods/35924722
CJ온스타일 플러스	20260703	09:45	10:45	60	[임세영 PICK] 에센셜 아이스 누디패키지 5세트	에센셜	[임세영 PICK] 에센셜 아이스 누디패키지 5세트	단순	09:45	10:45	60	168109600		패션의류	79900	https://display.cjonstyle.com/p/item/2082611580
홈앤쇼핑	20260703	10:25	11:35	70	(여성6세트) 레드닥터 벤업 라이프 시리즈 양말형 압박밴드	레드닥터	(여성6세트) 레드닥터 벤업 라이프 시리즈 양말형 압박밴드	단순	10:25	11:35	70	61405800	문화/스포츠	스포츠/레저	69800	http://www.hnsmall.com/display/goods.do?goods_code=75926546
롯데홈쇼핑	20260703	10:25	11:35	70	[대원제약] ●방송에서만[9+3박스]대원헬스 모발콜라겐3X 12박스 48주분(1박스:20mlX28포)	대원제약	[대원제약] ●방송에서만[9+3박스]대원헬스 모발콜라겐3X 12박스 48주분(1박스:20mlX28포)	단순	10:25	11:35	70	14436000	건강식품	식품	288000	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12910245
현대홈쇼핑	20260703	10:25	11:35	70	[Jung Ho Jin] 정호진 26SS 여성 크링클 프린트 매쉬 후드 집업 베스트 1종	정호진	[Jung Ho Jin] 정호진 26SS 여성 크링클 프린트 매쉬 후드 집업 베스트 1종	단순	10:25	11:35	70	918334000	의류	패션의류	289000	https://www.hmall.com/md/pda/itemPtc?slitmCd=2251605439&preview=true
GS홈쇼핑	20260703	10:25	11:30	65	바스키아 26SS 여성 아트워크 라운드 반팔티셔츠 4종	바스키아	바스키아 26SS 여성 아트워크 라운드 반팔티셔츠 4종	단순	10:25	11:30	65	252322100	의류	스포츠/레저	49900	https://www.gsshop.com/prd/prd.gs?prdid=1110377489&brddate=20260703102500&pgmID=13146&ordChannel=WE&tveshop=Y
공영쇼핑	20260703	10:25	11:35	70	[수목제지] 트루마리 순수휴지 30미터 90롤	트루마리	[수목제지] 트루마리 순수휴지 30미터 90롤	단순	10:25	11:35	70	118987000	일반식품	생활/건강	31900	https://www.gongyoungshop.kr/goods/selectGoodsDetail.do?prdId=11946763
CJ온스타일	20260703	10:25	11:35	70	925실버 이태리 트위스트 볼 2줄 목걸이+롱팬던트목걸이+테니스팔찌	오메가아르떼	925실버 이태리 트위스트 볼 2줄 목걸이+롱팬던트목걸이+테니스팔찌	단순	10:25	11:35	70	551639000	잡화/주얼리	패션잡화	269000	https://display.cjonstyle.com/p/item/2087664407?channelCode=30002002
SK스토아	20260703	10:31	11:31	60	(최저가찬스)파베르 엔드그레인 도마 5종 풀세트	파베르	(최저가찬스)파베르 엔드그레인 도마 5종 풀세트	단순	10:31	11:31	60	61994000	리빙/주방	생활/건강	159000	https://www.skstoa.com/display/goods/64902475
SK스토아	20260703	10:31	11:31	60	[SK단독 이혜진패키지](2026NEW) 더 블랙 프리미어 기초 4종 완벽 2세트(스킨,로션,크림, 아이크림,쇼핑백)	SK단독	[SK단독 이혜진패키지](2026NEW) 더 블랙 프리미어 기초 4종 완벽 2세트(스킨,로션,크림, 아이크림,쇼핑백)	단순	10:31	11:31	60	16292800	리빙/주방	생활/건강	159000	https://www.skstoa.com/display/goods/64902475
KT알파쇼핑	20260703	10:33	11:34	61	(초이스)베네통_니트+집업자켓	베네통	(초이스)베네통_니트+집업자켓	단순	10:33	11:34	61	137189000	리빙/주방	생활/건강	187000	https://m.kshop.co.kr/display/product/3410258
쇼핑엔티	20260703	10:35	11:35	60	[더블] NEW 부하우스 이불 압축 파우치 특대형4 + 대형2	부하우스	[더블] NEW 부하우스 이불 압축 파우치 특대형4 + 대형2	단순	10:35	11:35	60	30790000	리빙/주방	생활/건강	158000	https://www.shoppingntmall.com/display/goods/27802098
NS홈쇼핑	20260703	10:35	11:36	61	임성근염소탕	임성근	임성근염소탕	단순	10:35	11:36	61	171398000	일반식품	식품	62900	https://m.nsmall.com/goods/35272597
GS홈쇼핑 마이샵	20260703	10:36	11:36	60	세라 26SS 드로우 스트링백	세라	세라 26SS 드로우 스트링백	단순	10:36	11:36	60	90730200		패션잡화	69900	https://www.gsshop.com/prd/prd.gs?prdid=1122309419&brddate=20260703103600&pgmID=6736&ordChannel=WE&tveshop=Y
현대홈쇼핑 플러스샵	20260703	10:40	11:40	60	박정수 올바른가 자연산 한입 조기 140토막(20토막 x 7팩)	박정수	박정수 올바른가 자연산 한입 조기 140토막(20토막 x 7팩)	단순	10:40	11:40	60	69361000		식품	49900	https://www.hmall.com/md/pda/itemPtc?slitmCd=2239540042
롯데원티비	20260703	10:41	11:41	60	[밀레골프] ○ 밀레골프 남성 하프팬츠 3종	밀레골프	[밀레골프] ○ 밀레골프 남성 하프팬츠 3종	단순	10:41	11:41	60	21707000		패션의류	49000	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12908947
NS홈쇼핑 샵플러스	20260703	10:44	11:46	62	삼성금거래소1	삼성금거래소	삼성금거래소1	단순	10:44	11:46	62	107171000		패션잡화	10759000	https://m.nsmall.com/goods/36026998
CJ온스타일 플러스	20260703	10:45	11:15	30	[3만원인하] 26SS 썸머 크로셰 이지포멀 가디건 3종	26SS	[3만원인하] 26SS 썸머 크로셰 이지포멀 가디건 3종	단순	10:45	11:15	30	60528700		패션의류	49900	https://display.cjonstyle.com/p/item/2081410050
CJ온스타일 플러스	20260703	11:15	11:45	30	[최초 1만원인하] 26SS 아세테이트 글로우 티블라우스 2종	26SS	[최초 1만원인하] 26SS 아세테이트 글로우 티블라우스 2종	단순	11:15	11:45	30	67018800		패션의류	59900	https://display.cjonstyle.com/p/item/2082194972
GS홈쇼핑	20260703	11:30	12:11	41	Lipbbam 에어리 쿨 블라우스 탑 4종	Lipbbam	Lipbbam 에어리 쿨 블라우스 탑 4종	단순	11:30	12:11	41	104847000	의류	패션의류	59000	https://www.gsshop.com/prd/prd.gs?prdid=1120838199&brddate=20260703113000&pgmID=12557&ordChannel=WE&tveshop=Y
SK스토아	20260703	11:31	12:31	60	(건강동행 특집 99천원 특가)락토핏 코어맥스 16개월분 + 핸디 냉각선풍기 | 원산지 : 상품정보 참조	락토핏	(건강동행 특집 99천원 특가)락토핏 코어맥스 16개월분 + 핸디 냉각선풍기 | 원산지 : 상품정보 참조	단순	11:31	12:31	60	37224000	건강식품	식품	99000	https://www.skstoa.com/display/goods/63245728
신세계쇼핑	20260703	11:32	12:33	61	[더블] 한일 미니멀 BLDC 팬 화이트+화이트 (BBF-BL12W) *	한일	[더블] 한일 미니멀 BLDC 팬 화이트+화이트 (BBF-BL12W) *	단순	11:32	12:33	61	50936000	가전	디지털/가전	178000	https://www.shinsegaetvshopping.com/display/detail/1000150631
KT알파쇼핑	20260703	11:33	12:17	44	종근당건강_알티지오메가3	종근당건강	종근당건강_알티지오메가3	단순	11:33	12:17	44	29370000	건강식품	식품	178000	https://m.kshop.co.kr/display/product/7508586
쇼핑엔티	20260703	11:34	12:34	60	르까프 26SS 기능성 PK 반팔 쿨 카라티 5종, 남성	르까프	르까프 26SS 기능성 PK 반팔 쿨 카라티 5종, 남성	단순	11:34	12:34	60	38730550	의류	스포츠/레저	59000	https://www.shoppingntmall.com/display/goods/27847628
CJ온스타일	20260703	11:35	13:25	110	[모로코 직수입] 마르쉐백 (라지)	바니스뉴욕	[모로코 직수입] 마르쉐백 (라지)	단순	11:35	13:25	110	602074000	잡화/주얼리	패션의류	399000	https://display.cjonstyle.com/p/item/2055764585?channelCode=30002002
공영쇼핑	20260703	11:35	12:40	65	동철원농협 철원오대쌀 20kg*1포	동철원농협	동철원농협 철원오대쌀 20kg*1포	단순	11:35	12:40	65	85173400	일반식품	식품	79900	https://www.gongyoungshop.kr/goods/selectGoodsDetail.do?prdId=11949232
현대홈쇼핑	20260703	11:35	12:35	60	(총 18박스)뉴트리원 비비랩 유기농 올리브 엔 토마토 듀얼샷 올토샷 16박스 + 2박스 더	뉴트리원	(총 18박스)뉴트리원 비비랩 유기농 올리브 엔 토마토 듀얼샷 올토샷 16박스 + 2박스 더	단순	11:35	12:35	60	60774000	건강식품	식품	298000	https://www.hmall.com/md/pda/itemPtc?slitmCd=2247444244&preview=true
NS홈쇼핑	20260703	11:35	12:37	62	비에날씬프로	비에날씬	비에날씬프로	단순	11:35	12:37	62	63613000	건강식품	식품	376000	https://m.nsmall.com/goods/35803115
롯데홈쇼핑	20260703	11:35	12:35	60	[4인 와이드]기능성 냉감 메쉬 소파패드 2장	루나앤슬립	[4인 와이드]기능성 냉감 메쉬 소파패드 2장	단순	11:35	12:35	60	51623300	리빙/주방	가구/인테리어	69900	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12911573
홈앤쇼핑	20260703	11:35	12:40	65	[방송에서만 50%세일] NFC 착즙 보넬드 아이엠 당근 12병 (1L X 12병)	보넬드	[방송에서만 50%세일] NFC 착즙 보넬드 아이엠 당근 12병 (1L X 12병)	단순	11:35	12:40	65	108207000	건강식품	식품	99000	http://www.hnsmall.com/display/goods.do?goods_code=66028711
GS홈쇼핑 마이샵	20260703	11:36	12:36	60	[수퍼싱글3장] 라뽐므 워셔블 시어서커 여름이불 3종세트	라뽐므	[수퍼싱글3장] 라뽐므 워셔블 시어서커 여름이불 3종세트	단순	11:36	12:36	60	44053300		가구/인테리어	69900	https://www.gsshop.com/prd/prd.gs?prdid=1118874161&brddate=20260703113600&pgmID=6740&ordChannel=WE&tveshop=Y
현대홈쇼핑 플러스샵	20260703	11:40	12:40	60	[앤솔로지] 더블쉴드 와이드햇	더블쉴드	[앤솔로지] 더블쉴드 와이드햇	복합	11:40	12:40	60	110940100		패션의류	49900	https://www.hmall.com/md/pda/itemPtc?slitmCd=2250576232
롯데원티비	20260703	11:41	12:41	60	[태그] 아메리칸 코튼100 레터링 티블라우스 5종	아메리칸	[태그] 아메리칸 코튼100 레터링 티블라우스 5종	단순	11:41	12:41	60	13922100		패션의류	49900	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12900152
NS홈쇼핑 샵플러스	20260703	11:44	12:45	61	복숭아1	경북	복숭아1	단순	11:44	12:45	61	19709100		식품	35900	https://m.nsmall.com/goods/36013913
CJ온스타일 플러스	20260703	11:45	12:45	60	26S/S 스캘럽 포인트 반팔 풀오버 3종	26S/S	26S/S 스캘럽 포인트 반팔 풀오버 3종	복합	11:45	12:45	60	116737100		패션의류	59900	https://display.cjonstyle.com/p/item/2083281268
GS홈쇼핑	20260703	12:10	12:50	40	[리폼비 포함/직배수]삼성 비스포크 AI 스팀 울트라 로봇청소기 VR90F01SAGS	삼성	[리폼비 포함/직배수]삼성 비스포크 AI 스팀 울트라 로봇청소기 VR90F01SAGS	단순	12:10	12:50	40	281300000	가전	디지털/가전	2260000	https://www.gsshop.com/prd/prd.gs?prdid=1121415717&brddate=20260703121000&pgmID=6589&ordChannel=WE&tveshop=Y
KT알파쇼핑	20260703	12:13	12:38	25	종근당건강_알티지오메가3	종근당건강	종근당건강_알티지오메가3	단순	12:13	12:38	25	15664000	건강식품	식품	178000	https://m.kshop.co.kr/display/product/8848823
SK스토아	20260703	12:31	13:11	40	26SS 썸머 슬리브리스 3종	26SS	26SS 썸머 슬리브리스 3종	단순	12:31	13:11	40	20828220	의류	패션의류	49900	https://www.skstoa.com/display/goods/64480277
SK스토아	20260703	12:31	13:11	40	26SS 썸머 가디건 2종	26SS	26SS 썸머 가디건 2종	단순	12:31	13:11	40	17819000	의류	패션의류	49900	https://www.skstoa.com/display/goods/64480277
신세계쇼핑	20260703	12:33	13:33	60	[26SS최신상] 블루핏 NEW 스트라이프 티셔츠 4종	트라이	[26SS최신상] 블루핏 NEW 스트라이프 티셔츠 4종	단순	12:33	13:33	60	123477000	언더웨어	패션의류	79000	https://www.shinsegaetvshopping.com/display/detail/20070838
쇼핑엔티	20260703	12:34	13:34	60	[초특가!] 도깨비방망이 PHB2500	도깨비방망이	[초특가!] 도깨비방망이 PHB2500	단순	12:34	13:34	60	34927200	가전	디지털/가전	59800	https://www.shoppingntmall.com/display/goods/28234250
KT알파쇼핑	20260703	12:34	13:38	64	빈트릴_데님셋업	빈트릴	빈트릴_데님셋업	단순	12:34	13:38	64	68617000	의류	패션의류	59000	https://m.kshop.co.kr/display/product/9484343
현대홈쇼핑	20260703	12:35	13:35	60	(무)흥Good 든든한 3N5 간편종합보험(치료비+생활비플랜)	흥국화재	(무)흥Good 든든한 3N5 간편종합보험(치료비+생활비플랜)	단순	12:35	13:35	60	593334500	보험	여가/생활편의	1281500	https://www.hmall.com/md/pda/itemPtc?slitmCd=2248871590&preview=true
NS홈쇼핑	20260703	12:35	13:36	61	꽃게장	국내산	꽃게장	단순	12:35	13:36	61	159480400	일반식품	생활/건강	49900	https://m.nsmall.com/goods/36032730
롯데홈쇼핑	20260703	12:35	13:35	60	[테팔] ★역대최저가/반값이상 세일★ 테팔 와이드 플랜차 전기그릴 (CB571DK0)+[특별구성] 보관가방	테팔	[테팔] ★역대최저가/반값이상 세일★ 테팔 와이드 플랜차 전기그릴 (CB571DK0)+[특별구성] 보관가방	단순	12:35	13:35	60	46652000	가전	디지털/가전	109000	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12911439
GS홈쇼핑 마이샵	20260703	12:36	13:37	61	26년형 [1등급] LG 휘센 제습기  25리터 DQ256MWGA	26년형	26년형 [1등급] LG 휘센 제습기  25리터 DQ256MWGA	복합	12:36	13:37	61	46531000		디지털/가전	869000	https://www.gsshop.com/prd/prd.gs?prdid=1122539947&brddate=20260703123600&pgmID=6589&ordChannel=WE&tveshop=Y
현대홈쇼핑 플러스샵	20260703	12:40	13:40	60	라씨엔토 26SS 뉴빈티지 버뮤다 데님 2종	라씨엔토	라씨엔토 26SS 뉴빈티지 버뮤다 데님 2종	단순	12:40	13:40	60	51056100		패션의류	79900	https://www.hmall.com/md/pda/itemPtc?slitmCd=2248843690
