channel	date	broadcast_start	broadcast_end	duration_min	pgm_title	brand	item_name	type	item_start	item_end	item_duration_min	sales_amt	category	lavangba_category	price	link
CJ온스타일 플러스	20260702	12:15	12:45	30	[최초가69,900원]26SS 올데이코어 린넨 코튼 티셔츠 5종	26SS	[최초가69,900원]26SS 올데이코어 린넨 코튼 티셔츠 5종	복합	12:15	12:45	30	38188300		패션의류	69900	https://display.cjonstyle.com/p/item/2081350934
현대홈쇼핑	20260702	12:30	13:25	55	[53%빅세일] 테팔 인텐시브 블랙 프라이팬 5종 세트	테팔	[53%빅세일] 테팔 인텐시브 블랙 프라이팬 5종 세트	단순	12:30	13:25	55	104833000	리빙/주방	생활/건강	79000	https://www.hmall.com/md/pda/itemPtc?slitmCd=2251232176&preview=true
SK스토아	20260702	12:31	13:31	60	전설의 패치 프리미엄 (총240매) 준대형 40매X4 + 2세트 스포츠테이핑 운동 테이프 파스	전설의	전설의 패치 프리미엄 (총240매) 준대형 40매X4 + 2세트 스포츠테이핑 운동 테이프 파스	단순	12:31	13:31	60	23003900	리빙/주방	생활/건강	49900	https://www.skstoa.com/display/goods/41916161
SK스토아	20260702	12:31	13:31	60	★방송에서만★샤프란 시어서커 이불 3+1장 세트	★방송에서만★샤프란	★방송에서만★샤프란 시어서커 이불 3+1장 세트	단순	12:31	13:31	60	37488300	리빙/주방	가구/인테리어	89900	https://www.skstoa.com/display/goods/63066435
KT알파쇼핑	20260702	12:31	13:33	62	한일_서큘레이터(유선)	한일	한일_서큘레이터(유선)	단순	12:31	13:33	62	55211000	가전	디지털/가전	79000	https://m.kshop.co.kr/display/product/9706647
신세계쇼핑	20260702	12:33	13:33	60	[K]★방송에서만★박술녀 풍기인견 침구 풀세트 (26년 최신상)	풍기인견	[K]★방송에서만★박술녀 풍기인견 침구 풀세트 (26년 최신상)	단순	12:33	13:33	60	47977000	언더웨어	가구/인테리어	209000	https://www.shinsegaetvshopping.com/display/detail/1000861006
쇼핑엔티	20260702	12:34	13:34	60	26SS 레드캠프 스트레치 냉감 남성 팬츠 3종	레드캠프	26SS 레드캠프 스트레치 냉감 남성 팬츠 3종	단순	12:34	13:34	60	35929000	의류	패션의류	59900	https://www.shoppingntmall.com/display/goods/27962749
롯데홈쇼핑	20260702	12:35	13:35	60	[메리츠화재] 메리츠화재 받고 또 받는 암보험	메리츠화재	[메리츠화재] 메리츠화재 받고 또 받는 암보험	단순	12:35	13:35	60	0	보험	도서	0	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12910985
NS홈쇼핑	20260702	12:35	13:31	56	삼성에어컨	삼성	삼성에어컨	단순	12:35	13:31	56	141629000	가전	디지털/가전	2299000	https://m.nsmall.com/goods/35987939
GS홈쇼핑	20260702	12:35	13:35	60	쏘내추럴 26SS 프렌치 린넨 100 가디건	쏘내추럴	쏘내추럴 26SS 프렌치 린넨 100 가디건	단순	12:35	13:35	60	187435800	의류	패션의류	59900	https://www.gsshop.com/prd/prd.gs?prdid=1107403825&brddate=20260702123500&pgmID=13466&ordChannel=WE&tveshop=Y
롯데원티비	20260702	12:35	12:40	5	[핫딜] 베지밀 검은콩 고칼슘 두유 190ml x 48팩	베지밀	[핫딜] 베지밀 검은콩 고칼슘 두유 190ml x 48팩	단순	12:35	12:40	5	236000		식품	29500	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12827793
CJ온스타일	20260702	12:35	13:35	60	[10만원SALE]SK_아이스블랑 국내100% 냉감 풀세트	까사리빙	[10만원SALE]SK_아이스블랑 국내100% 냉감 풀세트	단순	12:35	13:35	60	83198100	리빙/주방	가구/인테리어	249900	https://display.cjonstyle.com/p/item/2082089290?channelCode=30002002
GS홈쇼핑 마이샵	20260702	12:36	13:37	61	삭루츠 벨로엔 자동 우양산 2종	삭루츠	삭루츠 벨로엔 자동 우양산 2종	단순	12:36	13:37	61	71444200		패션잡화	69900	https://www.gsshop.com/prd/prd.gs?prdid=1123396575&brddate=20260702123600&pgmID=6736&ordChannel=WE&tveshop=Y
공영쇼핑	20260702	12:40	13:40	60	★기획특가★ [아가타] 완전자동 3단 양우산 더블세트 (플라워+솔리드)	★기획특가★	★기획특가★ [아가타] 완전자동 3단 양우산 더블세트 (플라워+솔리드)	단순	12:40	13:40	60	70902300	리빙/주방	생활/건강	39900	https://www.gongyoungshop.kr/goods/selectGoodsDetail.do?prdId=11939474
홈앤쇼핑	20260702	12:40	13:30	50	[실크테라피]본드앤리페어 대용량6개+중용량1개+샤인트리트먼트1개+써큘레이터1개	실크테라피	[실크테라피]본드앤리페어 대용량6개+중용량1개+샤인트리트먼트1개+써큘레이터1개	단순	12:40	13:30	50	62678000	미용	화장품/미용	129000	http://www.hnsmall.com/display/goods.do?goods_code=81295924
롯데원티비	20260702	12:40	13:40	60	[바스키아] O 바스키아 26SS 여성 트리플 셋업 3종 (반팔 점퍼 + 반바지 + 긴바지)	바스키아	[바스키아] O 바스키아 26SS 여성 트리플 셋업 3종 (반팔 점퍼 + 반바지 + 긴바지)	단순	12:40	13:40	60	13173600		패션의류	49900	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12911581
현대홈쇼핑 플러스샵	20260702	12:40	13:40	60	준우젬 24K 천연석 트리플링 팔찌+24K 순금볼 리얼 담수 진주 팔찌	준우젬	준우젬 24K 천연석 트리플링 팔찌+24K 순금볼 리얼 담수 진주 팔찌	단순	12:40	13:40	60	79181000		패션잡화	149000	https://www.hmall.com/md/pda/itemPtc?slitmCd=2251004000
NS홈쇼핑 샵플러스	20260702	12:41	13:43	62	마데카크림1	마데카크림1	마데카크림1	복합	12:41	13:43	62	23044500		화장품/미용	89100	https://m.nsmall.com/goods/35868573
CJ온스타일 플러스	20260702	12:45	13:45	60	[최초가 59,900원] 26SS 콤드 코튼 포인텔 티셔츠 3종	26SS	[최초가 59,900원] 26SS 콤드 코튼 포인텔 티셔츠 3종	단순	12:45	13:45	60	82765200		패션의류	39900	https://display.cjonstyle.com/p/item/2079201186
현대홈쇼핑	20260702	13:25	14:05	40	현대해상 두배받는암보험	현대해상	현대해상 두배받는암보험	단순	13:25	14:05	40	477815190	보험	여가/생활편의	1426314	https://www.hmall.com/md/pda/itemPtc?slitmCd=2206929114&preview=true
NS홈쇼핑	20260702	13:30	13:51	21	보험	굿리치X흥국화재	보험	단순	13:30	13:51	21	0	보험	여가/생활편의	0	https://m.nsmall.com/goods/36030041
홈앤쇼핑	20260702	13:30	14:20	50	[앱 1만원 적립] 최신상 이자녹스 트리플 트루셀 기초세트(토너3+에멀전3+크림3+기미케어 에센스3)	이자녹스	[앱 1만원 적립] 최신상 이자녹스 트리플 트루셀 기초세트(토너3+에멀전3+크림3+기미케어 에센스3)	단순	13:30	14:20	50	38078000	미용	화장품/미용	158000	http://www.hnsmall.com/display/goods.do?goods_code=78662878
SK스토아	20260702	13:31	14:31	60	(더블)하이드로피니셔 헤어볼륨수분크림 150ml 4개+(방송에서만)(무료체험)150ml 1개	하이드로피니셔	(더블)하이드로피니셔 헤어볼륨수분크림 150ml 4개+(방송에서만)(무료체험)150ml 1개	단순	13:31	14:31	60	46377000	미용	화장품/미용	69000	https://www.skstoa.com/display/goods/64933922
SK스토아	20260702	13:31	14:31	60	[전고객 고급우양산] 보스티나 더 플러스! 본품 10박스+앰플 10매+빗 5개	보스티나	[전고객 고급우양산] 보스티나 더 플러스! 본품 10박스+앰플 10매+빗 5개	단순	13:31	14:31	60	11835000	미용	화장품/미용	79900	https://www.skstoa.com/display/goods/50995373
KT알파쇼핑	20260702	13:31	14:33	62	참진한_서리태콩물	참진한	참진한_서리태콩물	단순	13:31	14:33	62	44218500	일반식품	식품	71900	https://m.kshop.co.kr/display/product/9466283
신세계쇼핑	20260702	13:33	14:34	61	[2만원 가격인하 79,900 → 59,900] 모브온 26SS 인견 카라니트 3종 (여름 최신상!)	모브온	[2만원 가격인하 79,900 → 59,900] 모브온 26SS 인견 카라니트 3종 (여름 최신상!)	단순	13:33	14:34	61	62535700	의류	패션의류	59900	https://www.shinsegaetvshopping.com/display/detail/20072712
쇼핑엔티	20260702	13:34	14:34	60	[방송에서만 이 가격!]한일 올인원 블렌더	한일	[방송에서만 이 가격!]한일 올인원 블렌더	단순	13:34	14:34	60	26244800	가전	디지털/가전	79800	https://www.shoppingntmall.com/display/goods/27967308
GS홈쇼핑	20260702	13:35	14:35	60	관절엔 콘드로이친1200 4개월분 (900mg x 60정 x 4박스)	관절엔 콘드로이친	관절엔 콘드로이친1200 4개월분 (900mg x 60정 x 4박스)	단순	13:35	14:35	60	251048000	건강식품	식품	268000	https://www.gsshop.com/prd/prd.gs?prdid=1048082713&brddate=20260702133500&pgmID=13352&ordChannel=WE&tveshop=Y
CJ온스타일	20260702	13:35	14:35	60	[바캉스팩] 퍼펙트 UV 선스크린 골드밀크 NA 60ml 4개 + 선스프레이 60g 1개	아넷사	[바캉스팩] 퍼펙트 UV 선스크린 골드밀크 NA 60ml 4개 + 선스프레이 60g 1개	단순	13:35	14:35	60	51431000	미용	화장품/미용	99000	https://display.cjonstyle.com/p/item/2081805564?channelCode=30002002
롯데홈쇼핑	20260702	13:35	14:35	60	[더마시모] ★방송중에만★[역대최대용량패키지] 리덴실 스칼프 샴푸 1000ml  4통 + 전고객 450ml 1통 더	더마시모	[더마시모] ★방송중에만★[역대최대용량패키지] 리덴실 스칼프 샴푸 1000ml  4통 + 전고객 450ml 1통 더	단순	13:35	14:35	60	78436000	미용	화장품/미용	199000	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12912195
GS홈쇼핑 마이샵	20260702	13:37	14:38	61	쏘내추럴 26SS Naia 아세테이트 100 블라우스 2종 [런칭 가격 79,900원]	쏘내추럴	쏘내추럴 26SS Naia 아세테이트 100 블라우스 2종 [런칭 가격 79,900원]	단순	13:37	14:38	61	129314600		패션의류	69900	https://www.gsshop.com/prd/prd.gs?prdid=1107886750&brddate=20260702133700&pgmID=13307&ordChannel=WE&tveshop=Y
롯데원티비	20260702	13:40	14:21	41	[스와니브 뿌리는 앰플] 쌀겨수 PDRN 앰플 미스트 150ml*3통 + (방송에서만) 미스트 150ml*1통 + 여행용 미스트 80ml*2통	쌀겨수	[스와니브 뿌리는 앰플] 쌀겨수 PDRN 앰플 미스트 150ml*3통 + (방송에서만) 미스트 150ml*1통 + 여행용 미스트 80ml*2통	단순	13:40	14:21	41	4091800		화장품/미용	49900	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12905952
공영쇼핑	20260702	13:40	14:45	65	제주산 당찬여주 발효효소(10+1개월)	제주산	제주산 당찬여주 발효효소(10+1개월)	단순	13:40	14:45	65	87580000	일반식품	식품	198000	https://www.gongyoungshop.kr/goods/selectGoodsDetail.do?prdId=11948357
현대홈쇼핑 플러스샵	20260702	13:40	14:20	40	김오곤 원장의 한방(Onepunch) 다이어트환 4+1박스(총10주분)	김오곤	김오곤 원장의 한방(Onepunch) 다이어트환 4+1박스(총10주분)	단순	13:40	14:20	40	18612000		식품	98000	https://www.hmall.com/md/pda/itemPtc?slitmCd=2233363992
NS홈쇼핑 샵플러스	20260702	13:41	14:43	62	백명란1	온정담	백명란1	단순	13:41	14:43	62	47453400		식품	49900	https://m.nsmall.com/goods/35959373
CJ온스타일 플러스	20260702	13:45	14:45	60	[온플] (무)AIA 원스톱 프리미엄 암보험	AIA	[온플] (무)AIA 원스톱 프리미엄 암보험	단순	13:45	14:45	60	0		여가/생활편의	0	https://display.cjonstyle.com/p/item/2076236358
NS홈쇼핑	20260702	13:50	14:11	21	보험 2부	굿리치X흥국화재	보험 2부	단순	13:50	14:11	21	0	보험	여가/생활편의	0	https://m.nsmall.com/goods/36030041
현대홈쇼핑	20260702	14:05	15:45	100	(19+6) 삼성 AI Q9000 에어컨 홈멀티형 [AF60F19D11GRT]	삼성	(19+6) 삼성 AI Q9000 에어컨 홈멀티형 [AF60F19D11GRT]	단순	14:05	15:45	100	156173000	가전	디지털/가전	2299000	https://www.hmall.com/md/pda/itemPtc?slitmCd=2251740959&preview=true
NS홈쇼핑	20260702	14:10	14:31	21	보험 3부	굿리치X흥국화재	보험 3부	단순	14:10	14:31	21	0	보험	여가/생활편의	0	https://m.nsmall.com/goods/36030041
홈앤쇼핑	20260702	14:20	15:10	50	[르꽁뜨바이헤어]에어 쿨링 펌 고데기 + 헤어 볼륨 에센스 150ml	르꽁뜨	[르꽁뜨바이헤어]에어 쿨링 펌 고데기 + 헤어 볼륨 에센스 150ml	단순	14:20	15:10	50	23011200	미용	화장품/미용	79900	http://www.hnsmall.com/display/goods.do?goods_code=81065250
현대홈쇼핑 플러스샵	20260702	14:20	15:00	40	[안국약품]토비콤 루테인지아잔틴 아스타잔틴 12개월(12박스x150mgx30캡슐)	토비콤	[안국약품]토비콤 루테인지아잔틴 아스타잔틴 12개월(12박스x150mgx30캡슐)	단순	14:20	15:00	40	17284000		식품	148000	https://www.hmall.com/md/pda/itemPtc?slitmCd=2238050566
롯데원티비	20260702	14:21	15:01	40	[크리넥스] ★방송특가★ 3겹 데코&소프트 수딩플러스 3팩( 27m 24롤*3팩 )	★방송특가★	[크리넥스] ★방송특가★ 3겹 데코&소프트 수딩플러스 3팩( 27m 24롤*3팩 )	복합	14:21	15:01	40	7490000		생활/건강	53500	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12874180
NS홈쇼핑	20260702	14:30	15:32	62	엘렌실라마스크팩	엘렌실라	엘렌실라마스크팩	단순	14:30	15:32	62	26001430	미용	화장품/미용	79900	https://m.nsmall.com/goods/36031910
SK스토아	20260702	14:31	15:31	60	(최대용량)슈퍼비타 스크럽 바디워시(500g*5 + 200g*2)	슈퍼비타	(최대용량)슈퍼비타 스크럽 바디워시(500g*5 + 200g*2)	단순	14:31	15:31	60	25277800	미용	화장품/미용	59900	https://www.skstoa.com/display/goods/63759397
SK스토아	20260702	14:31	15:31	60	26SS 라렌느 인견 쿨링 와이드 팬츠 4종	26SS	26SS 라렌느 인견 쿨링 와이드 팬츠 4종	단순	14:31	15:31	60	17790300	의류	패션의류	59900	https://www.skstoa.com/display/goods/63526684
KT알파쇼핑	20260702	14:32	15:32	60	동국제약_마데카크림	동국제약	동국제약_마데카크림	단순	14:32	15:32	60	51097600	미용	화장품/미용	49900	https://m.kshop.co.kr/display/product/9048279
신세계쇼핑	20260702	14:33	15:34	61	[최다구성](방송에서만) 이지드롭 시즌3 변기클리너 스페셜 패키지 168회분 세트 (핸들2개,케이스2개,클리너 리필 13팩, 무료체험 12회분)	이지드롭	[최다구성](방송에서만) 이지드롭 시즌3 변기클리너 스페셜 패키지 168회분 세트 (핸들2개,케이스2개,클리너 리필 13팩, 무료체험 12회분)	단순	14:33	15:34	61	9969100	미용	생활/건강	49800	https://www.shinsegaetvshopping.com/display/detail/20061415
신세계쇼핑	20260702	14:33	15:34	61	루나앤슬립 메쉬 냉감 소파패드 2종 (와이드4인)	루나앤슬립	루나앤슬립 메쉬 냉감 소파패드 2종 (와이드4인)	단순	14:33	15:34	61	34107400	리빙/주방	가구/인테리어	69900	https://www.shinsegaetvshopping.com/display/detail/1000793277
쇼핑엔티	20260702	14:34	15:33	59	26SS ODV 소프트 볼륨 팬츠 3종	26SS	26SS ODV 소프트 볼륨 팬츠 3종	단순	14:34	15:33	59	29682300	의류	패션의류	49900	https://www.shoppingntmall.com/display/goods/27963056
GS홈쇼핑	20260702	14:35	15:35	60	유아굿 여성 플라워 플리츠 원피스 3종 (반팔or민소매 택1)	유아굿	유아굿 여성 플라워 플리츠 원피스 3종 (반팔or민소매 택1)	단순	14:35	15:35	60	141285900	의류	패션의류	39900	https://www.gsshop.com/prd/prd.gs?prdid=1080190109&brddate=20260702143500&pgmID=12502&ordChannel=WE&tveshop=Y
CJ온스타일	20260702	14:35	15:30	55	LG 휘센 쿨 프로 에어컨 4시리즈 18+6 2IN1공기청정 FQ18GC4EK2	LG전자	LG 휘센 쿨 프로 에어컨 4시리즈 18+6 2IN1공기청정 FQ18GC4EK2	단순	14:35	15:30	55	110430500	가전	디지털/가전	2830000	https://display.cjonstyle.com/p/item/2086464470?channelCode=30002002
롯데홈쇼핑	20260702	14:35	14:40	5	[태현] 알뜰 못난이 보조개 부사사과 3kg	태현	[태현] 알뜰 못난이 보조개 부사사과 3kg	단순	14:35	14:40	5	4397900	일반식품	식품	19900	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12911082
GS홈쇼핑 마이샵	20260702	14:37	15:38	61	하이랜드 프레쉬 100% 블루베리 착즙 주스 48팩 120mL	하이랜드	하이랜드 프레쉬 100% 블루베리 착즙 주스 48팩 120mL	단순	14:37	15:38	61	35307300		식품	97900	https://www.gsshop.com/prd/prd.gs?prdid=1103304061&brddate=20260710025100&pgmID=6997&ordChannel=WE&tveshop=Y
롯데홈쇼핑	20260702	14:40	16:30	110	[바이브리짓] 26SS 인견 혼방 슬리브리스 브라탑 3종(헨리넥1종+라운드넥2종)	베리에	[바이브리짓] 26SS 인견 혼방 슬리브리스 브라탑 3종(헨리넥1종+라운드넥2종)	단순	14:40	16:30	110	222373600	의류	패션의류	39900	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12900159
NS홈쇼핑 샵플러스	20260702	14:41	15:42	61	복숭아1	열매나무	복숭아1	단순	14:41	15:42	61	27833400		식품	32900	https://m.nsmall.com/goods/36025182
CJ온스타일 플러스	20260702	14:45	15:45	60	24K비너스 체인 목걸이+[방송에서만24K하트팬던트]+주얼리3종+24K0.05g2개+리뷰0.01g2개	24K비너스	24K비너스 체인 목걸이+[방송에서만24K하트팬던트]+주얼리3종+24K0.05g2개+리뷰0.01g2개	복합	14:45	15:45	60	115611000		패션잡화	4140000	https://display.cjonstyle.com/p/item/2087661343
공영쇼핑	20260702	14:45	15:40	55	[바네사리찌]크레오라 아트 티블라우스 5종 	바네사리찌	[바네사리찌]크레오라 아트 티블라우스 5종 	단순	14:45	15:40	55	91610400	의류	패션의류	39900	https://www.gongyoungshop.kr/goods/selectGoodsDetail.do?prdId=11939458
현대홈쇼핑 플러스샵	20260702	15:00	16:00	60	[874천원 상당 사은품][26년 최신상] 코웨이 아이콘3/얼음정수기 렌탈	코웨이	[874천원 상당 사은품][26년 최신상] 코웨이 아이콘3/얼음정수기 렌탈	단순	15:00	16:00	60	299772000		여가/생활편의	2725200	https://www.hmall.com/md/pda/itemPtc?slitmCd=2250862374
롯데원티비	20260702	15:01	15:41	40	[삭루츠] ○ 벨로엔 자동 우양산 2종 세트	삭루츠	[삭루츠] ○ 벨로엔 자동 우양산 2종 세트	단순	15:01	15:41	40	26953100		패션의류	69900	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12905674
홈앤쇼핑	20260702	15:10	16:00	50	[춘천명물]참푸드 춘천 양념 닭갈비 300g x 4팩+간장 닭목살 300g x 2팩 + 닭갈비소스 1개	참푸드	[춘천명물]참푸드 춘천 양념 닭갈비 300g x 4팩+간장 닭목살 300g x 2팩 + 닭갈비소스 1개	단순	15:10	16:00	50	41561000	일반식품	식품	29900	http://www.hnsmall.com/display/goods.do?goods_code=80542026
CJ온스타일	20260702	15:30	16:30	60	백복령팩 집중관리패키지(대용량9통+스파출라1)	리터니티	백복령팩 집중관리패키지(대용량9통+스파출라1)	단순	15:30	16:30	60	122724000	미용	화장품/미용	168000	https://display.cjonstyle.com/p/item/2081769175?channelCode=30002002
NS홈쇼핑	20260702	15:30	16:10	40	도미솔김치	도미솔김치	도미솔김치	단순	15:30	16:10	40	127079880	일반식품	식품	59900	https://m.nsmall.com/goods/35086566
SK스토아	20260702	15:31	16:31	60	워커힐 토종닭 백숙 1.45kgx4팩 + 누룽지 40gx4팩 | 원산지 : 상품정보 참조	워커힐	워커힐 토종닭 백숙 1.45kgx4팩 + 누룽지 40gx4팩 | 원산지 : 상품정보 참조	단순	15:31	16:31	60	46327700	일반식품	식품	66900	https://www.skstoa.com/display/goods/65081939
SK스토아	20260702	15:31	16:31	60	[초특가] 무엘올리바 엑스트라버진 올리브오일 500ML 5병 | 원산지 : 상품정보 참조	무엘올리바	[초특가] 무엘올리바 엑스트라버진 올리브오일 500ML 5병 | 원산지 : 상품정보 참조	단순	15:31	16:31	60	23103500	일반식품	식품	59900	https://www.skstoa.com/display/goods/64724230
KT알파쇼핑	20260702	15:32	16:32	60	트렉스타_8부팬츠	트렉스타	트렉스타_8부팬츠	단순	15:32	16:32	60	106262600	의류	패션의류	59900	https://m.kshop.co.kr/display/product/8739555
쇼핑엔티	20260702	15:33	16:33	60	26SS 바띠 인견 크링클 셔츠 3종	26SS	26SS 바띠 인견 크링클 셔츠 3종	단순	15:33	16:33	60	80957500	의류	패션의류	69900	https://www.shoppingntmall.com/display/goods/27814696
신세계쇼핑	20260702	15:34	16:34	60	[방송에서만] 더루핀랩 서리태 콩물두유 20팩 x 3박스 (총 60팩/190ml) 	더루핀랩	[방송에서만] 더루핀랩 서리태 콩물두유 20팩 x 3박스 (총 60팩/190ml) 	단순	15:34	16:34	60	56374900	일반식품	식품	59900	https://www.shinsegaetvshopping.com/display/detail/20072546
신세계쇼핑	20260702	15:34	16:34	60	[미도원]100프로 제주산 메밀면세트 (메밀면 150g x 13팩 + 냉면육수 350g x 8팩 + 귤림양념장 50g x 5팩)	미도원	[미도원]100프로 제주산 메밀면세트 (메밀면 150g x 13팩 + 냉면육수 350g x 8팩 + 귤림양념장 50g x 5팩)	단순	15:34	16:34	60	27533800	일반식품	식품	59900	https://www.shinsegaetvshopping.com/display/detail/20064602
GS홈쇼핑	20260702	15:35	16:35	60	최신상 메노락토 오리진 3개월분 갱년기유산균 YT1	메노락토	최신상 메노락토 오리진 3개월분 갱년기유산균 YT1	단순	15:35	16:35	60	82052000	건강식품	식품	159000	https://www.gsshop.com/prd/prd.gs?prdid=1098376482&brddate=20260702153500&pgmID=13352&ordChannel=WE&tveshop=Y
GS홈쇼핑 마이샵	20260702	15:38	17:38	120	아쿠아스큐텀 26SS 쿨맥스 시어서커 원피스	아쿠아스큐텀	아쿠아스큐텀 26SS 쿨맥스 시어서커 원피스	단순	15:38	17:38	120	201210900		패션의류	79900	https://www.gsshop.com/prd/prd.gs?prdid=1112289270&brddate=20260702153800&pgmID=13307&ordChannel=WE&tveshop=Y
공영쇼핑	20260702	15:40	16:40	60	제주 손질 백조기 150g x 18마리 / 총 2.7kg	제주	제주 손질 백조기 150g x 18마리 / 총 2.7kg	단순	15:40	16:40	60	57879900	일반식품	식품	45900	https://www.gongyoungshop.kr/goods/selectGoodsDetail.do?prdId=11942666
NS홈쇼핑 샵플러스	20260702	15:41	16:42	61	수미감자1	26년	수미감자1	단순	15:41	16:42	61	38571000		식품	29900	https://m.nsmall.com/goods/35997157
롯데원티비	20260702	15:41	16:41	60	[빨간스캔들] ★방송에서만 반값세일★ 빨간스캔들 RED 유기농 석류+ 10박스 (20g x 10포 x 10박스)	★방송에서만	[빨간스캔들] ★방송에서만 반값세일★ 빨간스캔들 RED 유기농 석류+ 10박스 (20g x 10포 x 10박스)	단순	15:41	16:41	60	6237000		식품	99000	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12906716
현대홈쇼핑	20260702	15:45	16:35	50	[5480ml 역/대/급 용량] 바이아우어 자연유래88 바디워시	바이아우어	[5480ml 역/대/급 용량] 바이아우어 자연유래88 바디워시	단순	15:45	16:35	50	97696900	미용	화장품/미용	59900	https://www.hmall.com/md/pda/itemPtc?slitmCd=2251231868&preview=true
CJ온스타일 플러스	20260702	15:45	16:45	60	[최초가79,900]26SS 마스터핏 린넨블렌디드 스판데님	26SS	[최초가79,900]26SS 마스터핏 린넨블렌디드 스판데님	단순	15:45	16:45	60	109528600		패션의류	59900	https://display.cjonstyle.com/p/item/2083419233
현대홈쇼핑 플러스샵	20260702	16:00	16:40	40	[RCB폴로클럽] 26SS 남녀공용 반팔티셔츠 5종 (R606)	26SS	[RCB폴로클럽] 26SS 남녀공용 반팔티셔츠 5종 (R606)	단순	16:00	16:40	40	28153000		패션의류	59900	https://www.hmall.com/md/pda/itemPtc?slitmCd=2248894836
홈앤쇼핑	20260702	16:00	16:50	50	(80g/ 8팩 더)신덕재 명인의 손두부&순두부 세트(8팩(500g)+두부틀1+ 면포2	신덕재	(80g/ 8팩 더)신덕재 명인의 손두부&순두부 세트(8팩(500g)+두부틀1+ 면포2	단순	16:00	16:50	50	13770900	일반식품	식품	42900	http://www.hnsmall.com/display/goods.do?goods_code=80294743
NS홈쇼핑	20260702	16:10	16:50	40	하림뼈없는닭발	하림	하림뼈없는닭발	단순	16:10	16:50	40	66269590	일반식품	식품	46900	https://m.nsmall.com/goods/36027907
CJ온스타일	20260702	16:30	17:30	60	[최초2만원인하] 26SS 크로셰 앙상블 2종	더엣지	[최초2만원인하] 26SS 크로셰 앙상블 2종	단순	16:30	17:30	60	209649500	의류	패션의류	49900	https://display.cjonstyle.com/p/item/2081352666?channelCode=30002002
롯데홈쇼핑	20260702	16:30	17:30	60	[덴프스] ♥최신상♥ 비타민+루테인+밀크씨슬 한번에! [더블] 덴프스 트루바이타민 올인원 10박스	덴프스	[덴프스] ♥최신상♥ 비타민+루테인+밀크씨슬 한번에! [더블] 덴프스 트루바이타민 올인원 10박스	단순	16:30	17:30	60	56428000	건강식품	식품	268000	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12894471
SK스토아	20260702	16:31	17:31	60	[50프로세일] 콘드로이친 1200 콘레이티+MBP + K2 12박스(12개월분) | 원산지 : 상품정보 참조	콘드로이친	[50프로세일] 콘드로이친 1200 콘레이티+MBP + K2 12박스(12개월분) | 원산지 : 상품정보 참조	단순	16:31	17:31	60	63778500	건강식품	식품	164500	https://www.skstoa.com/display/goods/43199350
KT알파쇼핑	20260702	16:32	17:32	60	닥터린_콘드로이친K2	닥터린	닥터린_콘드로이친K2	단순	16:32	17:32	60	45316000	건강식품	식품	164500	https://m.kshop.co.kr/display/product/8738930
쇼핑엔티	20260702	16:33	17:32	59	대구 돼지생막창 10팩+막장 5팩+매운장 5팩	대구	대구 돼지생막창 10팩+막장 5팩+매운장 5팩	단순	16:33	17:32	59	63161700	일반식품	식품	39900	https://www.shoppingntmall.com/display/goods/28229080
신세계쇼핑	20260702	16:34	17:34	60	울시 26SS 여성 에어홀 점퍼	울시	울시 26SS 여성 에어홀 점퍼	단순	16:34	17:34	60	91197600	의류	패션의류	69900	https://www.shinsegaetvshopping.com/display/detail/20071755
현대홈쇼핑	20260702	16:35	17:30	55	여에스더 리포좀 NMN 파이토에스 울트라 X 12+4박스(16개월)	에스더포뮬러	여에스더 리포좀 NMN 파이토에스 울트라 X 12+4박스(16개월)	단순	16:35	17:30	55	97518000	건강식품	식품	318000	https://www.hmall.com/md/pda/itemPtc?slitmCd=2245528023&preview=true
GS홈쇼핑	20260702	16:35	17:35	60	하루틴 리포좀 비타민C 프로 6박스	하루틴	하루틴 리포좀 비타민C 프로 6박스	단순	16:35	17:35	60	88332000	건강식품	식품	209000	https://www.gsshop.com/prd/prd.gs?prdid=1127929985&brddate=20260702163500&pgmID=13352&ordChannel=WE&tveshop=Y
공영쇼핑	20260702	16:40	17:40	60	[이은투어] 울릉도 2박3일	울릉도	[이은투어] 울릉도 2박3일	단순	16:40	17:40	60	0	여행	여가/생활편의	0	https://www.gongyoungshop.kr/goods/selectGoodsDetail.do?prdId=11948512
