channel	date	broadcast_start	broadcast_end	duration_min	pgm_title	brand	item_name	type	item_start	item_end	item_duration_min	sales_amt	category	lavangba_category	price	link
NS홈쇼핑 샵플러스	20260701	17:41	18:42	61	메리츠보험1	에이플러스에셋	메리츠보험1	단순	17:41	18:42	61	0		여가/생활편의	0	https://m.nsmall.com/goods/35989024
CJ온스타일 플러스	20260701	17:45	18:45	60	한미사이언스 완전두유 더진한 서리태 무가당 99.9 190㎖ 80팩	한미사이언스	한미사이언스 완전두유 더진한 서리태 무가당 99.9 190㎖ 80팩	단순	17:45	18:45	60	47005800		식품	48900	https://display.cjonstyle.com/p/item/2055353739
현대홈쇼핑 플러스샵	20260701	18:00	18:20	20	100% 국내산 햇 홍감자 3.2kg (카스테라 감자)	100%	100% 국내산 햇 홍감자 3.2kg (카스테라 감자)	단순	18:00	18:20	20	15203600		식품	19900	https://www.hmall.com/md/pda/itemPtc?slitmCd=2251231375
현대홈쇼핑 플러스샵	20260701	18:20	19:20	60	프레샤인 충주 세척사과 5kg (2.5kg 2박스)	프레샤인	프레샤인 충주 세척사과 5kg (2.5kg 2박스)	단순	18:20	19:20	60	64392500		식품	59900	https://www.hmall.com/md/pda/itemPtc?slitmCd=2230623086
NS홈쇼핑	20260701	18:30	19:30	60	복숭아	26년	복숭아	단순	18:30	19:30	60	173086900	일반식품	생활/건강	32900	https://m.nsmall.com/goods/36027359
현대홈쇼핑	20260701	18:30	19:30	60	 신한라이프 케어받는 암보험	신한생명	 신한라이프 케어받는 암보험	단순	18:30	19:30	60	967510314	보험	여가/생활편의	2041161	https://www.hmall.com/md/pda/itemPtc?slitmCd=2250652443&preview=true
CJ온스타일	20260701	18:30	19:35	65	[Barbara] 100주년에디션 쿨에어립 퓨징 런닝후크형 브라팬티 V29	바바라	[Barbara] 100주년에디션 쿨에어립 퓨징 런닝후크형 브라팬티 V29	단순	18:30	19:35	65	178299000	언더웨어	패션의류	199000	https://display.cjonstyle.com/p/item/2083038502?channelCode=30002002
롯데홈쇼핑	20260701	18:30	19:35	65	[유리네 단독조건](19+6형) 삼성 AI 에어컨 무풍클래식 홈멀티[AF70F19D11BRT](기본설치비 포함)	삼성전자	[유리네 단독조건](19+6형) 삼성 AI 에어컨 무풍클래식 홈멀티[AF70F19D11BRT](기본설치비 포함)	단순	18:30	19:35	65	250690000	가전	디지털/가전	2279000	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12912491
SK스토아	20260701	18:31	19:31	60	=(원데이 특집 스킨 최다구성)라끄베르 콜라겐 기초 스킨 4병+에멀전 3병+크림 3병	원데이	=(원데이 특집 스킨 최다구성)라끄베르 콜라겐 기초 스킨 4병+에멀전 3병+크림 3병	단순	18:31	19:31	60	57392000	미용	화장품/미용	69000	https://www.skstoa.com/display/goods/57834197
쇼핑엔티	20260701	18:32	19:32	60	[57프로세일+ 보조배터리 사은품] 블라우풍트 공기전도 무선 이어폰	블라우풍트	[57프로세일+ 보조배터리 사은품] 블라우풍트 공기전도 무선 이어폰	단순	18:32	19:32	60	28745280	가전	디지털/가전	76540	https://www.shoppingntmall.com/display/goods/26441024
KT알파쇼핑	20260701	18:33	19:12	39	체르니바이PAT_면팬츠	CERINI	체르니바이PAT_면팬츠	단순	18:33	19:12	39	55826800	의류	패션의류	59900	https://m.kshop.co.kr/display/product/9309857
GS홈쇼핑	20260701	18:35	19:35	60	스케쳐스 26SS 최신상 남성용 고워크 애니웨어 슬립인스	스케쳐스	스케쳐스 26SS 최신상 남성용 고워크 애니웨어 슬립인스	단순	18:35	19:35	60	278345000	잡화/주얼리	스포츠/레저	179000	https://www.gsshop.com/prd/prd.gs?prdid=1126992004&brddate=20260701183500&pgmID=12502&ordChannel=WE&tveshop=Y
신세계쇼핑	20260701	18:35	19:35	60	26SS 트렉스타스포츠 여성 올인원 세트 (3종+파우치)	트렉스타스포츠	26SS 트렉스타스포츠 여성 올인원 세트 (3종+파우치)	단순	18:35	19:35	60	94602900	의류	패션의류	39900	https://www.shinsegaetvshopping.com/display/detail/20072237
GS홈쇼핑 마이샵	20260701	18:38	19:38	60	최현석 한돈한우 함박스테이크 2종 17팩(오리지널 함박 12팩, 치즈 함박 5팩)	최현석	최현석 한돈한우 함박스테이크 2종 17팩(오리지널 함박 12팩, 치즈 함박 5팩)	단순	18:38	19:38	60	75911400		식품	65900	https://www.gsshop.com/prd/prd.gs?prdid=1088228151&brddate=20260708173800&pgmID=13463&ordChannel=WE&tveshop=Y
홈앤쇼핑	20260701	18:40	19:35	55	[방송에서만 이  가격] 착한낙지 세트 (손질낙지 12팩+ 양념 12팩)	착한낙지	[방송에서만 이  가격] 착한낙지 세트 (손질낙지 12팩+ 양념 12팩)	단순	18:40	19:35	55	141067300	일반식품	식품	49900	http://www.hnsmall.com/display/goods.do?goods_code=56300939
공영쇼핑	20260701	18:40	19:40	60	 NEW 컬러 추가! [아치솔] 특허받은 기능성 슬리퍼(남녀 공용)	아치솔	 NEW 컬러 추가! [아치솔] 특허받은 기능성 슬리퍼(남녀 공용)	단순	18:40	19:40	60	53545800	잡화/주얼리	패션잡화	39900	https://www.gongyoungshop.kr/goods/selectGoodsDetail.do?prdId=11948240
NS홈쇼핑 샵플러스	20260701	18:41	19:43	62	명란1	명란1	명란1	복합	18:41	19:43	62	38492800		식품	55000	https://m.nsmall.com/goods/35837355
롯데원티비	20260701	18:41	19:40	59	[신영와코루 메모리업] 신영와코루 메모리업 로맨틱 플라워 레이스 브라팬티5세트	신영와코루	[신영와코루 메모리업] 신영와코루 메모리업 로맨틱 플라워 레이스 브라팬티5세트	단순	18:41	19:40	59	31842300		패션의류	89950	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12905869
CJ온스타일 플러스	20260701	18:45	19:45	60	[최초가 89,900원] 26SS 올데이 소프트 브라티블라우스 4종	26SS	[최초가 89,900원] 26SS 올데이 소프트 브라티블라우스 4종	단순	18:45	19:45	60	150389300		패션의류	79900	https://display.cjonstyle.com/p/item/2086457492
KT알파쇼핑	20260701	19:12	19:33	21	체르니바이PAT_면팬츠	CERINI	체르니바이PAT_면팬츠	단순	19:12	19:33	21	25517400	의류	패션의류	59900	https://m.kshop.co.kr/display/product/8616747
현대홈쇼핑 플러스샵	20260701	19:20	20:40	80	[방송에서만]라포레 칵테일 보온보냉병 풀세트	라포레	[방송에서만]라포레 칵테일 보온보냉병 풀세트	단순	19:20	20:40	80	114808100		생활/건강	59900	https://www.hmall.com/md/pda/itemPtc?slitmCd=2250847929
현대홈쇼핑	20260701	19:30	21:45	135	마크제이콥스 미디움 백팩	마크제이콥스	미디움 백팩	복합	19:30	21:45	135	1140892000	잡화/주얼리	스포츠/레저	279000	https://www.hmall.com/md/pda/itemPtc?slitmCd=2236146509&preview=true
현대홈쇼핑	20260701	19:30	21:45	135	마크제이콥스 미디움 백팩	아이그너	아이그너 26SS 심볼 프린트 티셔츠	복합	19:30	21:45	135	543318000	의류	스포츠/레저	99000	https://www.hmall.com/md/pda/itemPtc?slitmCd=2249206353&preview=true
현대홈쇼핑	20260701	19:30	21:45	135	마크제이콥스 미디움 백팩	미우미우	아이비 로고 숄더백	복합	19:30	21:45	135	32487000	잡화/주얼리	스포츠/레저	2499000	https://www.hmall.com/md/pda/itemPtc?slitmCd=2250566418&preview=true
NS홈쇼핑	20260701	19:30	20:35	65	닥터파이토구강유산균	닥터파이토	닥터파이토구강유산균	단순	19:30	20:35	65	162328000	건강식품	식품	218000	https://m.nsmall.com/goods/36020320
SK스토아	20260701	19:31	20:31	60	[50프로세일] 콘드로이친 1200 콘레이티+MBP + K2 12박스(12개월분) | 원산지 : 상품정보 참조	콘드로이친	[50프로세일] 콘드로이친 1200 콘레이티+MBP + K2 12박스(12개월분) | 원산지 : 상품정보 참조	단순	19:31	20:31	60	99013500	건강식품	식품	164500	https://www.skstoa.com/display/goods/43302908
KT알파쇼핑	20260701	19:33	20:33	60	비버리힐즈폴로클럽_모크넥	비버리힐즈폴로클럽	비버리힐즈폴로클럽_모크넥	단순	19:33	20:33	60	131970400	의류	패션의류	69900	https://m.kshop.co.kr/display/product/9386392
쇼핑엔티	20260701	19:33	20:32	59	라이나생명 (무)첫날부터 암보험(갱신형)	라이나생명	라이나생명 (무)첫날부터 암보험(갱신형)	단순	19:33	20:32	59	0	보험	여가/생활편의	0	https://www.shoppingntmall.com/display/goods/22172389
GS홈쇼핑	20260701	19:35	20:45	70	에코스라인 케라틴 VEG 헤어마스크팩 더블패키지	에코스라인	에코스라인 케라틴 VEG 헤어마스크팩 더블패키지	단순	19:35	20:45	70	482943000	미용	화장품/미용	209000	https://www.gsshop.com/prd/prd.gs?prdid=1104375847&brddate=20260701193500&pgmID=6737&ordChannel=WE&tveshop=Y
CJ온스타일	20260701	19:35	20:45	70	[국민영양프로젝트] 여에스더 포스파티딜세린 10박스(5개월분)+블루베리	에스더포뮬러	[국민영양프로젝트] 여에스더 포스파티딜세린 10박스(5개월분)+블루베리	단순	19:35	20:45	70	234248000	건강식품	식품	99000	https://display.cjonstyle.com/p/item/2083734469?channelCode=30002002
홈앤쇼핑	20260701	19:35	20:45	70	[썸머향수 특가패키지]졸리줄리 최신상 그린러쉬 50ml+어도러블애플50ml+튜베로즈50ml	졸리줄리	[썸머향수 특가패키지]졸리줄리 최신상 그린러쉬 50ml+어도러블애플50ml+튜베로즈50ml	복합	19:35	20:45	70	169960000		화장품/미용	129000	http://www.hnsmall.com/display/goods.do?goods_code=81312031
롯데홈쇼핑	20260701	19:35	20:45	70	[주문1]트리플 올리브캡슐 10개월분(총312포, 12박스+방송에서만 1박스)+쇼핑백 대사이즈 2매	올리블	[주문1]트리플 올리브캡슐 10개월분(총312포, 12박스+방송에서만 1박스)+쇼핑백 대사이즈 2매	단순	19:35	20:45	70	114632000	건강식품	식품	278000	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12911772
신세계쇼핑	20260701	19:35	20:35	60	(K 50％세일) 닥터린 콘드로이친 1200 + MBP +K2 (30정X12박스)	닥터린	(K 50％세일) 닥터린 콘드로이친 1200 + MBP +K2 (30정X12박스)	단순	19:35	20:35	60	109487000	건강식품	식품	164500	https://www.shinsegaetvshopping.com/display/detail/20071637
GS홈쇼핑 마이샵	20260701	19:38	20:38	60	[상담만 받아도 특별한 혜택] (무)AIA백세시대꼭하나건강보험_M	AIA백세시대꼭하나건강보험_M	[상담만 받아도 특별한 혜택] (무)AIA백세시대꼭하나건강보험_M	단순	19:38	20:38	60	0			None	None
롯데원티비	20260701	19:40	20:40	60	[상담예약] ★ 정수기 렌탈 ★ 	상담예약	[상담예약] ★ 정수기 렌탈 ★ 	단순	19:40	20:40	60	0		디지털/가전	0	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12870662
공영쇼핑	20260701	19:40	20:40	60	뉴몬스터팡팡 청소기 1+1세트	몬스터	뉴몬스터팡팡 청소기 1+1세트	단순	19:40	20:40	60	113039100	가전	생활/건강	39800	https://www.gongyoungshop.kr/goods/selectGoodsDetail.do?prdId=11934199
NS홈쇼핑 샵플러스	20260701	19:41	20:42	61	슈리오1	슈리오	슈리오1	단순	19:41	20:42	61	46345000		패션잡화	59800	https://m.nsmall.com/goods/36020295
CJ온스타일 플러스	20260701	19:45	20:45	60	시그니처 북해도 4일 #노팁 #노옵션	시그니처	시그니처 북해도 4일 #노팁 #노옵션	단순	19:45	20:45	60	0		여가/생활편의	0	https://display.cjonstyle.com/p/item/2087737711
SK스토아	20260701	20:31	21:31	60	(26SS 최신상) 1초쿨 선풍기조끼	1초쿨	(26SS 최신상) 1초쿨 선풍기조끼	단순	20:31	21:31	60	91166000	가전	생활/건강	79000	https://www.skstoa.com/display/goods/63454715
쇼핑엔티	20260701	20:33	21:33	60	[50％세일] 골드 카무트 효소 12박스 +  파로 5봉 + 복부마사지기	카무트	[50％세일] 골드 카무트 효소 12박스 +  파로 5봉 + 복부마사지기	단순	20:33	21:33	60	87516000	건강식품	식품	198000	https://www.shoppingntmall.com/display/goods/28268026
KT알파쇼핑	20260701	20:33	21:33	60	동국제약_마데카크림	동국제약	동국제약_마데카크림	단순	20:33	21:33	60	115322000	미용	화장품/미용	109000	https://m.kshop.co.kr/display/product/8758529
NS홈쇼핑	20260701	20:35	21:40	65	두뇌엔닥터PS	두뇌엔	두뇌엔닥터PS	단순	20:35	21:40	65	260325000	건강식품	식품	198000	https://m.nsmall.com/goods/35903244
신세계쇼핑	20260701	20:35	21:36	61	[선택1/라오메뜨/240매] 전설의 패치 프리미엄(준대형 240매,5.9x4.2cm)	라오메뜨	[선택1/라오메뜨/240매] 전설의 패치 프리미엄(준대형 240매,5.9x4.2cm)	단순	20:35	21:36	61	101114100	리빙/주방	생활/건강	49900	https://www.shinsegaetvshopping.com/display/detail/20071306
GS홈쇼핑 마이샵	20260701	20:38	21:38	60	브루마스 26SS 소가죽 모던 크로스 뮬	브루마스	브루마스 26SS 소가죽 모던 크로스 뮬	단순	20:38	21:38	60	113390200		패션잡화	39800	https://www.gsshop.com/prd/prd.gs?prdid=1119106741&brddate=20260710203800&pgmID=6736&ordChannel=WE&tveshop=Y
롯데원티비	20260701	20:40	21:40	60	[RENPHO] 냉온 무선 눈 찜질기(Eye Spa Pods)[R-G009]	냉온	[RENPHO] 냉온 무선 눈 찜질기(Eye Spa Pods)[R-G009]	단순	20:40	21:40	60	25296000		디지털/가전	124000	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12900066
현대홈쇼핑 플러스샵	20260701	20:40	21:40	60	[렌탈] 바디프랜드 카릭스로봇 안마의자 	바디프랜드	[렌탈] 바디프랜드 카릭스로봇 안마의자 	단순	20:40	21:40	60	320100000		여가/생활편의	3300000	https://www.hmall.com/md/pda/itemPtc?slitmCd=2243730345
공영쇼핑	20260701	20:40	21:45	65	[감사제특집]도미솔김치 포기9kg+천수무3kg+깻잎0.5kg(총3종,12.5kg) 	도미솔김치	[감사제특집]도미솔김치 포기9kg+천수무3kg+깻잎0.5kg(총3종,12.5kg) 	단순	20:40	21:45	65	244916100	일반식품	식품	49900	https://www.gongyoungshop.kr/goods/selectGoodsDetail.do?prdId=11948451
NS홈쇼핑 샵플러스	20260701	20:41	21:42	61	완도 활전복 1	완도활전복	완도 활전복 1	단순	20:41	21:42	61	70432400		식품	59900	https://m.nsmall.com/goods/36004666
CJ온스타일 플러스	20260701	20:45	21:45	60	레몬청 클렌저_허니&레몬 5병+기초세트	레몬청	레몬청 클렌저_허니&레몬 5병+기초세트	단순	20:45	21:45	60	93063000		화장품/미용	89000	https://display.cjonstyle.com/p/item/2076101999
롯데홈쇼핑	20260701	20:45	21:45	60	[골드카무트] ☆반값세일+텀블러 믹서기☆ 골드카무트 효소 12박스 + 그레인온 파로 5봉 + 세퍼 무선 텀블러 믹서기	골드카무트	[골드카무트] ☆반값세일+텀블러 믹서기☆ 골드카무트 효소 12박스 + 그레인온 파로 5봉 + 세퍼 무선 텀블러 믹서기	단순	20:45	21:45	60	175032000	건강식품	디지털/가전	198000	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12908344
홈앤쇼핑	20260701	20:45	21:45	60	[방송에서만] 위엔 매스틱 24주분(6박스)	매스틱	[방송에서만] 위엔 매스틱 24주분(6박스)	단순	20:45	21:45	60	184384000	건강식품	식품	599000	http://www.hnsmall.com/display/goods.do?goods_code=80223447
GS홈쇼핑	20260701	20:45	21:45	60	밀레골프 최신상 썸머-에어 트리코트 반팔 티셔츠 5종(남여공용)	밀레골프	밀레골프 최신상 썸머-에어 트리코트 반팔 티셔츠 5종(남여공용)	단순	20:45	21:45	60	288765000	의류	스포츠/레저	69000	https://www.gsshop.com/prd/prd.gs?prdid=1124460976&brddate=20260701204500&pgmID=13146&ordChannel=WE&tveshop=Y
CJ온스타일	20260701	20:45	22:55	130	최화정PICK 슈퍼하이쿨 텐셀리오셀 냉감침구 풀세트_SK.	호무로	최화정PICK 슈퍼하이쿨 텐셀리오셀 냉감침구 풀세트_SK.	단순	20:45	22:55	130	755733300	리빙/주방	가구/인테리어	249000	https://display.cjonstyle.com/p/item/2084423544?channelCode=30002002
SK스토아	20260701	21:31	22:31	60	O또걸려도또받는 간편한암보험(스텐냄비6종)	라코스테	O또걸려도또받는 간편한암보험(스텐냄비6종)	단순	21:31	22:31	60	0	보험	여가/생활편의	0	https://www.skstoa.com/display/goods/63114976
SK스토아	20260701	21:31	22:31	60	26SS 라코스테 올메쉬 쿨링 드로즈 7종 패키지	라코스테	26SS 라코스테 올메쉬 쿨링 드로즈 7종 패키지	단순	21:31	22:31	60	129521700	보험	여가/생활편의	80100	https://www.skstoa.com/display/goods/63114976
KT알파쇼핑	20260701	21:33	22:38	65	DB손해보험_운전자보험	DB손해보험	DB손해보험_운전자보험	단순	21:33	22:38	65	0	보험	여가/생활편의	0	https://m.kshop.co.kr/display/product/9674795
쇼핑엔티	20260701	21:33	22:33	60	(M)[무]흥국생명 다사랑 암보험(사은품 레오폴디 후라이팬 3종)	흥국생명	(M)[무]흥국생명 다사랑 암보험(사은품 레오폴디 후라이팬 3종)	단순	21:33	22:33	60	0	보험	여가/생활편의	0	https://www.shoppingntmall.com/display/goods/27812164
신세계쇼핑	20260701	21:36	22:36	60	[최/대/용/량] 성분에디터 녹는실 앰플 쿠션 세트 (본품2+리필3+(상품평)녹는실앰플 35ml)	성분에디터	[최/대/용/량] 성분에디터 녹는실 앰플 쿠션 세트 (본품2+리필3+(상품평)녹는실앰플 35ml)	복합	21:36	22:36	60	128532400		화장품/미용	84000	https://www.shinsegaetvshopping.com/display/detail/1000539595
NS홈쇼핑	20260701	21:40	22:45	65	국내산촉촉오징어	어부예찬	국내산촉촉오징어	단순	21:40	22:45	65	251148890	일반식품	식품	89900	https://m.nsmall.com/goods/35661160
롯데원티비	20260701	21:40	22:40	60	[조르쥬 레쉬] ○26SS 썸머 코튼 나일론 배럴 팬츠 3종 (G6C8W)	○26SS	[조르쥬 레쉬] ○26SS 썸머 코튼 나일론 배럴 팬츠 3종 (G6C8W)	단순	21:40	22:40	60	123453900		스포츠/레저	59900	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12897226
현대홈쇼핑 플러스샵	20260701	21:40	23:40	120	[무이자60개월][세일] 삼성 AI Mini LED TV 85형 [KU85MH80AFXKR] (사은품: 삼성 사운드바)	삼성	[무이자60개월][세일] 삼성 AI Mini LED TV 85형 [KU85MH80AFXKR] (사은품: 삼성 사운드바)	단순	21:40	23:40	120	710760000		디지털/가전	3090000	https://www.hmall.com/md/pda/itemPtc?slitmCd=2250628694
NS홈쇼핑 샵플러스	20260701	21:41	22:42	61	삼성금거래소1	삼성금거래소	삼성금거래소1	단순	21:41	22:42	61	177568000		패션잡화	10759000	https://m.nsmall.com/goods/36026998
CJ온스타일 플러스	20260701	21:45	22:45	60	[방송에서만 5봉 더]힐데스 그레인  스펠트300g *20+5봉	힐데스	[방송에서만 5봉 더]힐데스 그레인  스펠트300g *20+5봉	단순	21:45	22:45	60	29281000		식품	88000	https://display.cjonstyle.com/p/item/2087493267
홈앤쇼핑	20260701	21:45	22:55	70	[오직 홈앤에서만/기미집중]소온하루 기미 집중 관리 완벽 더블 패키지 (총 64매 / 32회 관리분)	소온하루	[오직 홈앤에서만/기미집중]소온하루 기미 집중 관리 완벽 더블 패키지 (총 64매 / 32회 관리분)	단순	21:45	22:55	70	160875000	미용	생활/건강	99000	http://www.hnsmall.com/display/goods.do?goods_code=81213746
현대홈쇼핑	20260701	21:45	22:55	70	노르딕슬립 콜드스토프 쿨매트 SS 슈퍼싱글	노르딕슬립	노르딕슬립 콜드스토프 쿨매트 SS 슈퍼싱글	단순	21:45	22:55	70	272948000	리빙/주방	가구/인테리어	85000	https://www.hmall.com/md/pda/itemPtc?slitmCd=2212789061&preview=true
GS홈쇼핑	20260701	21:45	23:55	130	코어 어센틱 26SS 배럴 데님	코어	코어 어센틱 26SS 배럴 데님	단순	21:45	23:55	130	1103859900	잡화/주얼리	패션의류	69800	https://www.gsshop.com/prd/prd.gs?prdid=1121008739&brddate=20260701214500&pgmID=13392&ordChannel=WE&tveshop=Y
공영쇼핑	20260701	21:45	22:50	65	[허니제주]비양도+제주도 감성카페투어_260701	허니제주	[허니제주]비양도+제주도 감성카페투어_260701	단순	21:45	22:50	65	0	여행	여가/생활편의	0	https://www.gongyoungshop.kr/goods/selectGoodsDetail.do?prdId=11948511
롯데홈쇼핑	20260701	21:45	22:55	70	[골드에이스앤코] ★최다구성★ 24K 순금 시그니처 볼륨반지 세트(총 11종)	골드에이스앤코	[골드에이스앤코] ★최다구성★ 24K 순금 시그니처 볼륨반지 세트(총 11종)	단순	21:45	22:55	70	1179074000	잡화/주얼리	패션잡화	1198000	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12911619
SK스토아	20260701	22:31	23:31	60	★모두시그니처★ 인도네시아 마나도 5일 (NO팁/NO옵션/NO쇼핑)	프라이	★모두시그니처★ 인도네시아 마나도 5일 (NO팁/NO옵션/NO쇼핑)	단순	22:31	23:31	60	0	일반식품	여가/생활편의	0	https://www.skstoa.com/display/goods/65172079
SK스토아	20260701	22:31	23:31	60	[채널1]○(무)AIA원스톱프리미엄암보험(갱신형)(IH저압압력솥+프라이팬2종세트)	프라이	[채널1]○(무)AIA원스톱프리미엄암보험(갱신형)(IH저압압력솥+프라이팬2종세트)	단순	22:31	23:31	60	0	일반식품	여가/생활편의	0	https://www.skstoa.com/display/goods/65172079
쇼핑엔티	20260701	22:33	23:32	59	[교원투어] 대만 4일 (가오슝 VS 타이페이)	교원투어	[교원투어] 대만 4일 (가오슝 VS 타이페이)	단순	22:33	23:32	59	0	여행	여가/생활편의	0	https://www.shoppingntmall.com/display/goods/28281373
KT알파쇼핑	20260701	22:33	23:33	60	핏테라_무릎보호대	핏테라	핏테라_무릎보호대	단순	22:33	23:33	60	86654100	리빙/주방	생활/건강	39900	https://m.kshop.co.kr/display/product/8914785
신세계쇼핑	20260701	22:36	23:37	61	[웅니버스]26썸머 인터메조 데일리 자켓 1종	인터메조	[웅니버스]26썸머 인터메조 데일리 자켓 1종	단순	22:36	23:37	61	131890000	의류	패션의류	69000	https://www.shinsegaetvshopping.com/display/detail/1001879535
롯데원티비	20260701	22:40	23:40	60	[NFL] ○ NFL 26SS 여성 디테쳐블 2in1 셋업 2종	NFL	[NFL] ○ NFL 26SS 여성 디테쳐블 2in1 셋업 2종	단순	22:40	23:40	60	24108000		패션의류	49000	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12907916
NS홈쇼핑 샵플러스	20260701	22:42	23:44	62	라코스테1	라코스테	라코스테1	단순	22:42	23:44	62	35484300		패션의류	80100	https://m.nsmall.com/goods/35772596
NS홈쇼핑	20260701	22:45	23:55	70	삼성로봇청소기	삼성	삼성로봇청소기	단순	22:45	23:55	70	368760000	가전	디지털/가전	1860000	https://m.nsmall.com/goods/36002930
CJ온스타일 플러스	20260701	22:45	23:45	60	[CJ썸머페스타] 아이콘3/얼음정수기	아이콘3/얼음정수기	[CJ썸머페스타] 아이콘3/얼음정수기	단순	22:45	23:45	60	0		여가/생활편의	0	https://display.cjonstyle.com/p/item/2003182530
공영쇼핑	20260701	22:50	23:50	60	강병원한우투뿔스테이크 130gx10팩	강병원한우투뿔스테이크	강병원한우투뿔스테이크 130gx10팩	단순	22:50	23:50	60	111420600	일반식품	식품	69900	https://www.gongyoungshop.kr/goods/selectGoodsDetail.do?prdId=11929715
롯데홈쇼핑	20260701	22:55	23:55	60	[오프로드] 오프로드 26SS 여성 썸머 유틸리티 3종 세트	오프로드	[오프로드] 오프로드 26SS 여성 썸머 유틸리티 3종 세트	단순	22:55	23:55	60	72099000	의류	스포츠/레저	49900	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12908661
CJ온스타일	20260701	22:55	23:55	60	짐샌더슨 롤앤고 쇼퍼백 L+S 실버 롤링 토트백 카트 바퀴 쇼핑백	짐샌더슨	짐샌더슨 롤앤고 쇼퍼백 L+S 실버 롤링 토트백 카트 바퀴 쇼핑백	단순	22:55	23:55	60	168240000	잡화/주얼리	패션잡화	120000	https://display.cjonstyle.com/p/item/2086286800?channelCode=30002002
홈앤쇼핑	20260701	22:55	23:55	60	팽현숙의 옛날왕족발 세트 (순살족발 6팩+ 미니족발 1팩+  편육 2팩+ 마늘소스 6팩+ 새우젓 6팩)	팽현숙의	팽현숙의 옛날왕족발 세트 (순살족발 6팩+ 미니족발 1팩+  편육 2팩+ 마늘소스 6팩+ 새우젓 6팩)	단순	22:55	23:55	60	161406000	일반식품	식품	54900	http://www.hnsmall.com/display/goods.do?goods_code=77902558
현대홈쇼핑	20260701	22:55	23:55	60	[SNOYA][4종]스노야 26SS 팝컬러 헨리넥 슬리브리스	스노야	[SNOYA][4종]스노야 26SS 팝컬러 헨리넥 슬리브리스	단순	22:55	23:55	60	510752100	의류	패션의류	99000	https://www.hmall.com/md/pda/itemPtc?slitmCd=2251104646&preview=true
SK스토아	20260701	23:31	00:00	29	논슬립 옷걸이 프라임세트 120개+(방송에서만)슬림옷걸이 5개	논슬립	논슬립 옷걸이 프라임세트 120개+(방송에서만)슬림옷걸이 5개	단순	23:31	00:00	29	10343000	리빙/주방	생활/건강	119000	https://www.skstoa.com/display/goods/64685937
SK스토아	20260701	23:31	00:00	29	(26SS 최신상) 1초쿨 선풍기조끼	1초쿨	(26SS 최신상) 1초쿨 선풍기조끼	단순	23:31	00:00	29	3318000	리빙/주방	생활/건강	119000	https://www.skstoa.com/display/goods/64685937
쇼핑엔티	20260701	23:32	00:32	60	[명품언니 패키지]리더스 아이백 크림 20ml * 5개+ 상품평 시 전고객 아이 리프팅 괄사	리더스	[명품언니 패키지]리더스 아이백 크림 20ml * 5개+ 상품평 시 전고객 아이 리프팅 괄사	단순	23:32	00:32	60	27522000	미용	화장품/미용	99000	https://www.shoppingntmall.com/display/goods/27981203
KT알파쇼핑	20260701	23:34	00:34	60	청호나이스_정수기	청호나이스	청호나이스_정수기	단순	23:34	00:34	60	0	일반렌탈	여가/생활편의	0	https://m.kshop.co.kr/display/product/9466287
신세계쇼핑	20260701	23:37	00:00	23	20073131 DB운전자 한문철의 초기대응플랜-날개없는선풍기(0506.정)	0506.정	20073131 DB운전자 한문철의 초기대응플랜-날개없는선풍기(0506.정)	단순	23:37	00:00	23	0	일반식품	디지털/가전	0	https://www.shinsegaetvshopping.com/display/detail/20073131
GS홈쇼핑 마이샵	20260701	23:38	00:38	60	Lipbbam 크레오라 프린티드 올데이 이지 롱 원피스 3종	Lipbbam	Lipbbam 크레오라 프린티드 올데이 이지 롱 원피스 3종	단순	23:38	00:38	60	66670000		패션의류	59000	https://www.gsshop.com/prd/prd.gs?prdid=1110899102&brddate=20260701233800&pgmID=12557&ordChannel=WE&tveshop=Y
현대홈쇼핑 플러스샵	20260701	23:40	00:00	20	올바른 파로 효소 골드 5박스 (총 5개월분 150포)	올바른	올바른 파로 효소 골드 5박스 (총 5개월분 150포)	단순	23:40	00:00	20	12767300		식품	29900	https://www.hmall.com/md/pda/itemPtc?slitmCd=2248992980
롯데원티비	20260701	23:40	00:40	60	[힐링버드] ★방송에서만★힐링버드 티트리 샴푸 1000ml *4통 +두피 스케일러 250g*1통 + [전고객]휴대용 샴푸 500ml + 체험분 샤쉐	★방송에서만★힐링버드	[힐링버드] ★방송에서만★힐링버드 티트리 샴푸 1000ml *4통 +두피 스케일러 250g*1통 + [전고객]휴대용 샴푸 500ml + 체험분 샤쉐	단순	23:40	00:40	60	8927000		화장품/미용	79000	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12906229
